GARDEN_CODE,INSTITUTION,TAXON,PROVENANCE,COUNTRY,LOCALITY,LATITUDE,LONGITUDE,PROVINCE,QUANTITY
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.15644999,-122.1794679,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.2097588,-122.5426253,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.33806791,-122.6256734,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.43174387,-122.2488602,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.99285871,-122.9618744,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.34192985,-122.448614,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.09146521,-122.1408931,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.05148776,-122.8667702,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.38881779,-122.5501827,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.93665897,-122.1535225,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.00079866,-122.7530781,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.21879038,-122.4394514,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.05226096,-122.6043705,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.15466946,-122.7999187,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.19292367,-122.8918538,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.47676869,-122.6746901,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.19090745,-122.4499833,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.89794062,-122.8201243,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.1466803,-122.4067338,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.14602503,-122.2036649,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.24370676,-122.7995032,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.23894492,-121.9285179,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.96922369,-122.3820067,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.31113361,-122.324133,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.36801431,-122.2771155,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,48.93801327,-122.7806296,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.46012139,-122.1136987,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.00421866,-122.5353203,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.42532744,-121.9499603,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.7798727,-122.7030582,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.2052798,-122.3313691,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.47701898,-122.0400645,British Columbia,
PGRC,G,Fragaria ananassa subsp. cuneifolia,,Canada,,49.09525144,-122.6979879,British Columbia,
