SPECIES,PROVINCE,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_province,endemic_CWRs_in_province,total_WUS_in_province,endemic_WUS_in_province,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Abies balsamea,Nova Scotia,46.41667,-60.76667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.68333,-62,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.03333,-64.98333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.83333,-64.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,46.41667,-60.76667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.45,-62.65,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.68333,-62.03333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.66667,-62.03333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.68333,-62.06667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.53333,-62.41667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.08333,-62.38334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.83333,-64.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.45,-62.88334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.01667,-65.93333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.91667,-62.46667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.75,-65.46667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.41667,-63.3,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.58333,-65.66666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.83333,-64.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,46.36666,-60.8,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.83333,-64.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.3,-63.35,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.5,-65.66666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.51667,-62.38334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.56667,-62.43333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.63334,-62.06667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,45.6,-63.9,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Nova Scotia,44.5,-65.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,83,3,164,3,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,48.568977,-80.866818,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,48.568977,-80.866818,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.41667,-75.56667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.490419,-78.869272,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,46.32827319,-79.37864484,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.798869,-82.728344,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,46.32827319,-79.37864484,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.46208063,-80.25458956,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,48.568977,-80.866818,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,46.32827319,-79.37864484,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.41666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.05651427,-81.38355159,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,46.107579,-81.199124,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,48.568977,-80.866818,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,48.568977,-80.866818,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,44.69407105,-81.26251494,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,48.568977,-80.866818,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.115229,-79.575698,4,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,46.32827319,-79.37864484,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.98333,-77.46667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.41666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.015948,-79.615278,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,46.32827319,-79.37864484,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.41666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,45.96667,-77.4,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Ontario,43.574878,-80.140764,1,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,14,269,29,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Prince Edward Island,46.26667,-63.03333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,45,0,111,0,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Prince Edward Island,46.23333,-62.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,45,0,111,0,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Prince Edward Island,46.4,-62.65,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,45,0,111,0,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,48.25,-65.41666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,46.266219,-74.517457,2,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,45.782147,-74.029266,2,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,48.33333,-65.66666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,45.33333,-70.91666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,45.782147,-74.029266,2,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,46.5,-75.16666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,50.01667,-69.33334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,45.66073,-72.340952,2,BG,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,45.68333,-75.53333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,45.43333,-71.3,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,45.86666,-74.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,47.21667,-69.63333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,46.2,-70.38333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,46.33333,-70.9,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,48.56667,-65.56667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,48.7,-66.01667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,48.31667,-71.08334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,48.08333,-77.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,47.56667,-69,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,46.06667,-73.5,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,48.7,-66.85,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Quebec,46.16667,-73.86667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,181,41,140,Abies balsamea (L.) Mill.
Abies balsamea,Saskatchewan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fir,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,62,1,130,3,181,41,140,Abies balsamea (L.) Mill.
Abies grandis,British Columbia,49.63,-124.93,PGRC,G,,Y,G5,N5,,24,10,14,Fir,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,47,299,107,15,2,13,Abies grandis (Douglas ex D.Don) Lindl.
Abies grandis,British Columbia,49.08333,-122,PGRC,G,,Y,G5,N5,,24,10,14,Fir,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,47,299,107,15,2,13,Abies grandis (Douglas ex D.Don) Lindl.
Abies grandis,British Columbia,49.18333,-124.7,PGRC,G,,Y,G5,N5,,24,10,14,Fir,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,47,299,107,15,2,13,Abies grandis (Douglas ex D.Don) Lindl.
Abies grandis,British Columbia,49,-123.75,PGRC,G,,Y,G5,N5,,24,10,14,Fir,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,47,299,107,15,2,13,Abies grandis (Douglas ex D.Don) Lindl.
Abies grandis,British Columbia,49.266667,-122.166667,3,BG,,Y,G5,N5,,24,10,14,Fir,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,142,47,299,107,15,2,13,Abies grandis (Douglas ex D.Don) Lindl.
