SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,FINEST_TAXON_RESOLUTION.y,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res
Quercus muehlenbergii,Great Lakes,43.232438,-81.894056,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.14140827,-77.32046121,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,41.803952,-82.641892,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.232438,-81.894056,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,41.758235,-82.684143,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.22961891,-81.89157745,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.140012,-79.047374,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.228808,-81.897697,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,41.803952,-82.641892,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.14140827,-77.32046121,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.333074,-76.332656,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.333074,-76.332656,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.085317,-81.819431,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,42.31713,-81.847376,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.232438,-81.894056,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.140012,-79.047374,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.228808,-81.897697,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.231953,-81.892389,NPGS,G,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.333074,-76.332656,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.232438,-81.894056,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.140012,-79.047374,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.085317,-81.819431,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,42.31713,-81.847376,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.14140827,-77.32046121,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.338139,-80.151272,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.140012,-79.047374,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,42.31713,-81.847376,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,43.140012,-79.047374,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.14140827,-77.32046121,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,44.041416,-77.058938,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,Great Lakes,42.31713,-81.847376,1,BG,,Y,G5,N4,,140,119,21,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,108,107,1
Quercus muehlenbergii,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,107,2,210,6,108,107,1
Quercus palustris,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N4,,26,21,5,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,6,5,1
Quercus palustris,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N4,,26,21,5,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,6,5,1
Quercus palustris,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N4,,26,21,5,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,6,5,1
Quercus palustris,Great Lakes,43.06666667,-79.16666667,NPGS,G,,Y,G5,N4,,26,21,5,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,6,5,1
Quercus palustris,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N4,,26,21,5,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,6,5,1
Quercus palustris,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N4,,26,21,5,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,6,5,1
Quercus palustris,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,6,5,1
Quercus palustris,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,107,2,210,6,6,5,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,42.70231437,-80.4591019,NPGS,G,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,42.70231437,-80.45910194,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,43.456552,-80.452457,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,42.70231437,-80.45910194,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,Great Lakes,42.70231437,-80.45910194,1,BG,,Y,G5,N2,,14,12,2,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,12,11,1
Quercus prinoides,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,107,2,210,6,12,11,1
Quercus rubra,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,75,1,160,1,53,52,1
Quercus rubra,Boreal Shield,44.601655,-76.970103,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,53,52,1
Quercus rubra,Great Lakes,42.128813,-82.745334,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.46296485,-80.25210633,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.229502,-81.894983,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.179286,-82.016623,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.546278,-78.762784,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.257892,-76.812197,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.257892,-76.812197,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.686793,-79.376019,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.52235431,-80.12020917,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.003781,-82.398928,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.52235431,-80.12020917,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.003781,-82.398928,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.003781,-82.398928,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.46296485,-80.25210633,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.248063,-81.822607,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.46296485,-80.25210633,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.003781,-82.398928,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.168808,-81.933632,NPGS,G,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.46296485,-80.25210633,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.46296485,-80.25210633,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.46296485,-80.25210633,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,45.015948,-79.615278,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,44.53964,-78.54637,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.26136484,-82.98231221,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,42.163578,-82.815295,3,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.52235431,-80.12020917,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Great Lakes,43.248063,-81.822607,1,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,53,52,1
Quercus rubra,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,53,52,1
Quercus rubra,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,54,0,92,0,53,52,1
Quercus rubra,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,154,0,53,52,1
Quercus rubra,St. Lawrence - Champlain Valley,45.506822,-73.597618,2,BG,,Y,G5,N5,,478,466,12,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,107,2,210,6,53,52,1
Quercus rubra,Superior Mixed Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oak,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,64,0,128,0,53,52,1
