ELEMENT_GLOBAL_ID,GLOBAL_UNIQUE_IDENTIFIER,ELEMENT_NATIONAL_ID,ELEMENT_CODE,CATEGORY,TAX_GROUP,GLOBAL_SCIENTIFIC_NAME,CLASSIFICATION_STATUS,GNAME_LEVEL,CONCEPT_REF_CODE,CONCEPT_REF_FULL,TAX_COM,GLOBAL_ENGL_NAME,GLOB_FR_NAME,GLOBAL_SYNONYMS,CA_NNAME_LEVEL,NATIONAL_SCIENTIFIC_NAME,NATIONAL_ENGL_NAME,NATIONAL_FR_NAME,NATIONAL_SYNONYMS,G_RANK,ROUNDED_G_RANK,G_RANK_CHANGE_DATE,G_RANK_REVIEW_DATE,N_RANK,ROUNDED_N_RANK,N_RANK_CHANGE_DATE,N_RANK_REVIEW_DATE,BCD_STYLE_N_RANK,SARA_STATUS,SARA_DATE,COSEWIC_ID,COSEWIC_DESC,COSEWIC_DATE,COSEWIC_SUMMARY,COSEWIC_NAME,GRANK_REASONS,CURRENT_CA_DISTRIBUTION,CURRENT_US_DISTRIBUTION
138004,2-138004,238171,PDLAM030F0,Vascular Plant,Dicots,Agastache urticifolia,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",Some consider this species to be comprised of two varieties (Kartesz 1999; Cronquist et al. 1984; Hitchcock and Cronquist 1974; Hitchcock et al. 1959; not Hickman 1993; Munz 1959; Abrams 1951).,Nettle-leaf Giant-hyssop,Agastache à feuilles d'ortie,,Species,Agastache urticifolia,Nettle-leaved Giant Hyssop,Agastache à feuilles d'ortie,,G5,G5,11/15/2000,7/18/2016,N4,N4,10/20/2019,10/20/2019,,,,,,,,,,BC(S4),"CA(SNR), CO(SNR), ID(SNR), MT(S4S5), NV(SNR), OR(SNR), UT(SNR), WA(SNR), WY(S3)"
140236,2-140236,233282,PMPOA040D0,Vascular Plant,Monocots,Agrostis exarata,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","As treated by Kartesz (1999), has no recognized varieties, but includes other species (such as Agrostis ampla and A. longiligula) that had been recognized separately by him in his 1994 checklist. LEM 31Jan01.",Spike Bentgrass,Agrostide en épi,,Species,Agrostis exarata,Spike Bentgrass,Agrostide en épi,,G5,G5,10/1/1987,4/8/2016,N5,N5,2/7/2012,4/8/2016,,,,,,,,,,"AB(S3), BC(S5), NT(S3), SK(S3S4), YT(S2S3)","AK(SNR), AZ(SNR), CA(SNR), CO(SNR), ID(SNR), KY(SNA), MT(S4S5), ND(S1), NE(SNR), NM(SNR), NN(SNR), NV(SNR), OK(SNR), OR(SNR), SD(SNR), TX(SNR), UT(SNR), VT(SNR), WA(SNR), WY(S3S4)"
138732,2-138732,247714,PMPOA040L0,Vascular Plant,Monocots,Agrostis hyemalis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Winter Bentgrass,Agrostide d'hiver,,Species,Agrostis hyemalis,Winter Bentgrass,Agrostide d'hiver,,G5,G5,12/7/1984,7/18/2016,N1,N1,9/17/2010,6/13/2017,,,,,,,,,,ON(S1),"AL(SNR), AR(SNR), CT(SNR), DC(S5), DE(S5), FL(SNR), GA(S5), GS(P3), IA(S4), IL(S5), IN(S5), KS(SNR), KY(S4S5), LA(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(S1), MO(SNR), MS(SNR), NC(S5), NE(SNR), NH(SNR), NJ(S5), NY(S4S5), OH(SNR), OK(SNR), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TX(SNR), VA(S5), WI(SNR), WV(S4)"
147294,2-147294,217291,PMPOA040T0,Vascular Plant,Monocots,Agrostis mertensii,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Arctic Bentgrass,Agrostide de Mertens,"Agrostis borealis, Agrostis borealis var. americana",Species,Agrostis mertensii,Northern Bentgrass,Agrostide de Mertens,"Agrostis borealis, Agrostis borealis var. americana",G5,G5,12/16/1988,3/3/2016,N5,N5,2/7/2012,3/3/2016,,,,,,,,,,"AB(S2), BC(S5), LB(S4S5), MB(S2S3), NB(S2), NF(S4S5), NT(S4), NU(S4), ON(S2), QC(S5?), SK(SH), YT(S3S4)","AK(SNR), CO(SNR), GS(P1), ME(S2), MT(S3?), NC(S1), NH(S3), NY(S2), TN(S1), TV(SNR), UT(SNR), VT(S1), WA(S1S2), WV(S1), WY(S2)"
148858,2-148858,198772,PMPOA040Z0,Vascular Plant,Monocots,Agrostis perennans,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Perennial Bentgrass,Agrostide pérennante,,Species,Agrostis perennans,Upland Bentgrass,Agrostide pérennante,,G5,G5,2/24/1988,5/13/2016,N5,N5,1/31/2010,10/25/2017,,,,,,,,,,"NB(S5), NF(S2), NS(S4S5), ON(S4?), PE(S3), QC(S3S4)","AL(SNR), AR(SNR), CA(SNR), CT(SNR), DC(SNR), DE(S5), FL(SNR), GA(S5), GS(P4), IA(S4), IL(S4), IN(S5), KS(S2), KY(S4S5), LA(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(SNR), ND(SNR), NE(SNR), NH(SNR), NJ(S5), NY(S5), OH(SNR), OK(SNR), OR(SNR), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TX(SNR), VA(S5), VT(SNR), WA(SNR), WI(SNR), WV(S5)"
135138,2-135138,197191,PMLIL02020,Vascular Plant,Monocots,Allium acuminatum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Taper-tip Onion,Ail acuminé,,Species,Allium acuminatum,Hooker's Onion,Ail acuminé,,G5,G5,12/16/1988,7/16/2016,N5,N5,7/16/2016,7/16/2016,,,,,,,,,,BC(S5),"AZ(SNR), CA(SNR), CO(SNR), ID(SNR), MT(S2S3), NM(SNR), NV(SNR), OR(SNR), UT(SNR), WA(SNR), WY(S3)"
161622,2-161622,238697,PMLIL02040,Vascular Plant,Monocots,Allium amplectens,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Paper Onion,Ail embrassant,,Species,Allium amplectens,Slim-leaved Onion,Ail embrassant,,G4,G4,5/16/1988,5/16/1988,N3,N3,10/6/2005,10/25/2017,,,,,,,,,,BC(S3),"CA(SNR), OR(SNR), WA(SNR)"
149285,2-149285,225218,PMLIL020F0,Vascular Plant,Monocots,Allium canadense,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Meadow Onion,Ail du Canada,,Species,Allium canadense,Canada Garlic,Ail du Canada,,G5,G5,2/9/1984,8/6/2015,N5,N5,6/7/1999,10/25/2017,,,,,,,,,,"NB(S1), ON(S5), QC(SNR)","AL(SNR), AR(SNR), CT(SNR), DC(SNR), DE(S4), FL(SNR), GA(S5), GS(P2), IA(SNR), IL(S5), IN(S5), KS(SNR), KY(SNR), LA(SNR), MA(SNR), MD(SNR), ME(S2), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(S5), ND(S1), NE(SNR), NH(SNR), NJ(SNR), NY(S5), OH(SNR), OK(SNR), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TX(SNR), VA(S5), VT(S1), WI(SNR), WV(S5)"
138622,2-138622,234465,PMLIL020F7,Vascular Plant,Monocots,Allium canadense var. canadense,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Meadow Garlic,Ail du Canada,Allium canadense,Variety,Allium canadense var. canadense,Canada Garlic,Ail du Canada,Allium canadense,G5T5,T5,6/7/1999,8/6/2015,N5,N5,6/7/1999,12/19/2017,,,,,,,,,,"NB(S1), ON(S5), QC(S3)","AL(SNR), AR(SNR), CT(SNR), DE(S4), FL(SNR), GA(S4), IA(S5), IL(SNR), IN(SNR), KS(SNR), KY(S4), LA(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(S5), ND(SNR), NE(SNR), NH(S1), NJ(S4), NY(S5), OH(SNR), OK(SNR), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TX(SNR), VA(S5), VT(S1), WI(SNR), WV(S5)"
157568,2-157568,201767,PMLIL020J0,Vascular Plant,Monocots,Allium cernuum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 26, 2002) lumps subspecific taxa and includes Allium allegheniense and A. oxyphilum in A. cernuum, while Kartesz (1994) treats them as distinct.",Nodding Onion,Ail penché,,Species,Allium cernuum,Nodding Onion,Ail penché,,G5,G5,2/9/1984,8/6/2015,NNR,NNR,7/19/2021,7/19/2021,NSYN,,,,,,,,,"AB(S5), BC(SNR), ON(SNR), SK(SNR)","AL(SNR), AR(SH), AZ(SNR), CO(SNR), DC(SNR), GA(S3S4), IA(S3), ID(SNR), IL(S2S3), IN(S4), KY(S3S4), MD(SNR), MI(SNR), MN(S3), MO(SNR), MS(SNR), MT(S5), NC(S4), NE(S2), NM(SNR), NN(SNR), NY(S2), OH(SNR), OR(SNR), PA(SNR), SC(S2), SD(SNR), TN(SNR), TX(SNR), UT(SNR), VA(S5), WA(SNR), WI(S4), WV(S4), WY(SNR)"
956045,2-956045,956046,PMLIL02370,Vascular Plant,Monocots,Allium cernuum,Provisional,Species,B02FNA26HQUS,"Flora of North America Editorial Committee. 2002a. Flora of North America North of Mexico. Vol. 26. Magnoliophyta: Liliidae: Liliales and Orchidales. Oxford Univ. Press, New York. xxvi + 723 pp.","FNA (vol. 26, 2002) here expands the concept of Allium cernuum to include A. allegheniense and A. oxyphilum, while Kartesz (1994) treats them as distinct.",Nodding Onion,Ail penché,,Species,Allium cernuum,Nodding Onion,Ail penché,,G5,G5,12/4/2015,12/4/2015,N5,N5,12/4/2015,10/25/2017,,,,,,,,,,"AB(SNR), BC(S5), ON(S2), SK(S3)","AL(SNR), AR(SNR), AZ(SNR), CO(SNR), DC(SNR), GA(SNR), IA(SNR), ID(SNR), IL(SNR), IN(SNR), KY(SNR), MD(SNR), MI(SNR), MN(SNR), MO(SNR), MT(SNR), NC(SNR), NE(SNR), NM(SNR), NY(SNR), OH(SNR), OR(SNR), PA(SNR), SC(SNR), SD(SNR), TN(SNR), TX(SNR), UT(SNR), VA(SNR), WA(SNR), WI(SNR), WV(SNR), WY(S4)"
148204,2-148204,223467,PMLIL020M0,Vascular Plant,Monocots,Allium crenulatum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Olympic Onion,Ail crénelé,,Species,Allium crenulatum,Olympic Onion,Ail crénelé,,G4,G4,5/16/1988,5/16/1988,N4,N4,11/8/2019,11/8/2019,,,,,,,,,,BC(S4),"OR(SNR), WA(SNR)"
136662,2-136662,209171,PMLIL02100,Vascular Plant,Monocots,Allium geyeri,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 26, 2002) does not recognize Allium geyeri var. chatterleyi, in synonymy or otherwise.",Geyer's Onion,Ail de Geyer,,Species,Allium geyeri,Geyer's Onion,Ail de Geyer,,G4G5,G4,10/1/1987,10/1/1987,N4,N4,10/17/2019,10/17/2019,,,,,,,,,,"AB(S2), BC(S4)","AZ(SNR), CA(SNR), CO(SNR), ID(SNR), MT(S4), NM(SNR), NN(SNR), NV(SNR), OR(SNR), SD(SNR), TX(SNR), UT(SNR), WA(SNR), WY(S3)"
144002,2-144002,197376,PMLIL02102,Vascular Plant,Monocots,Allium geyeri var. tenerum,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Bulbil Onion,Ail tendre,,Variety,Allium geyeri var. tenerum,Bulbil Onion,Ail tendre,,G4G5T4T5,T4,4/9/2021,4/9/2021,N4,N4,10/17/2019,10/17/2019,,,,,,,,,"<i>Allium geyeri </i>var. <i>tenerum </i>occurs from British Columbia and Alberta to Arizona and New Mexico, in meadows and along streams.","AB(SU), BC(S4)","AZ(SNR), CA(S1), CO(SNR), ID(SNR), MT(S3?), NM(SNR), NV(SNR), OR(SNR), UT(SNR), WA(SNR), WY(S3)"
160634,2-160634,216889,PMLIL02230,Vascular Plant,Monocots,Allium schoenoprasum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 26, 2002) lumps subspecific taxa.",Wild Chives,Ciboulette commune,,Species,Allium schoenoprasum,Wild Chives,Ciboulette commune,,G5,G5,2/9/1984,8/6/2015,N5,N5,2/7/2012,12/19/2017,,,,,,,,,,"AB(S4), BC(S5), LB(SU), MB(S3S4), NB(S4), NF(S2S3), NS(S2), NT(S4), NU(SU), ON(S4), ON(S4), PE(SU), SK(S3), YT(S4)","AK(SNR), CO(S1), CT(SNR), ID(SNR), IL(SNA), IN(SNR), MA(SNR), MD(SNR), ME(SNA), MI(S2), MN(S1), MO(SNR), MT(S4), NH(S1), NV(SNR), NY(S1), OH(SNR), OR(SNR), PA(SNA), RI(SNA), UT(SNR), VA(SNR), VT(S1), VT(S1), WA(SNR), WI(SNR), WY(S4)"
140679,2-140679,229318,PMLIL02235,Vascular Plant,Monocots,Allium schoenoprasum var. schoenoprasum,Nonstandard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","European species (Steve Young, NYHP). FNA (vol. 26, 2002) lumps subspecific taxa.",Wild Chives,Ciboulette commune,,Variety,Allium schoenoprasum var. schoenoprasum,Wild Chives,Ciboulette commune,,G5T5,T5,4/4/1995,1/17/2012,NNA,NNA,9/8/2002,12/19/2017,NE,,,,,,,,,"NB(SNA), NF(SNA), NS(SNA), ON(SNA), QC(SNA), SK(SNA)","AK(SNA), CT(SNA), ID(SNA), IL(SNA), IN(SNA), MA(SNR), ME(SNA), MI(SNA), OR(SNA), PA(SNA), RI(SNA), VT(SNA), WA(SNA)"
154446,2-154446,231259,PMLIL02233,Vascular Plant,Monocots,Allium schoenoprasum var. sibiricum,Nonstandard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 26, 2002) lumps subspecific taxa.",Wild Chives,Ciboulette de Sibérie,"Allium schoenoprasum ssp. sibiricum, Allium sibiricum",Variety,Allium schoenoprasum var. sibiricum,Wild Chives,Ciboulette de sibérie,"Allium schoenoprasum ssp. sibiricum, Allium sibiricum",G5T5,T5,4/4/1995,5/13/2016,N5,N5,2/7/2012,12/19/2017,,,,,,,,,,"AB(SNR), BC(SNR), LB(SU), MB(SNR), NB(S4), NF(S2S3), NS(S2), NT(S4), ON(S4), QC(S4), SK(S3), YT(SNR)","AK(SNR), CO(SNR), CT(SNR), IL(SNA), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MT(SNR), NH(SNR), NJ(SNR), NY(SNR), OH(SNR), OR(SNR), PA(SNR), VA(SNR), VT(SNR), WA(SNR), WI(SNR), WY(SNR)"
161018,2-161018,213014,PMLIL022A0,Vascular Plant,Monocots,Allium stellatum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Glade Onion,Ail étoilé,,Species,Allium stellatum,Autumn Onion,Ail étoilé,,G5,G5,3/2/1984,8/6/2015,N5,N5,4/16/2014,10/25/2017,,,,,,,,,,"MB(S5), ON(S4), SK(S4)","AL(SNR), AR(S4), GA(S1), IA(S4), IL(S2), IN(SNA), KS(SNR), KY(S2?), MI(SNR), MN(SNR), MO(SNR), ND(SNR), NE(SNR), OH(SNR), OK(SNR), SD(SNR), TV(SNR), TX(SNR), WI(S3)"
156636,2-156636,238669,PMLIL022B0,Vascular Plant,Monocots,Allium textile,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,White Wild Onion,Ail tissu,,Species,Allium textile,Prairie Onion,Ail tissu,,G5,G5,8/6/2015,8/6/2015,N5,N5,2/7/2012,10/25/2017,,,,,,,,,,"AB(S5), MB(S3), SK(S4S5)","CO(SNR), IA(SNR), ID(SNR), KS(S2), MN(SNR), MT(S4), ND(SNR), NE(SNR), NM(SNR), NV(SNR), SD(SNR), UT(SNR), WA(SNR), WY(S5)"
794001,2-794001,816260,PMLIL02340,Vascular Plant,Monocots,Allium tricoccum,Provisional,Species,B02FNA26HQUS,"Flora of North America Editorial Committee. 2002a. Flora of North America North of Mexico. Vol. 26. Magnoliophyta: Liliidae: Liliales and Orchidales. Oxford Univ. Press, New York. xxvi + 723 pp.","Allium tricoccum here follows Flora North America vol. 26; this treatment includes A. burdickii  as a variety of A. tricoccum. Kartesz (1999) treats ""burdickii"" at the species level.",Wild Leek,Ail des bois,,Species,Allium tricoccum,Wild Leek,Ail des bois,,G5,G5,4/6/2006,8/6/2015,N4,N4,9/8/2017,9/8/2017,,,,,,,,,,"MB(SNA), NB(S2), NS(S1), ON(S4), QC(S3)",NY(SNR)
155701,2-155701,207990,PMLIL020C0,Vascular Plant,Monocots,Allium burdickii,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 26, 2002) includes Allium burdickii (= A. tricoccum var. burdickii) as a variety of A. tricoccum.",Narrowleaf Wild Leek,Ail de Burdick,Allium tricoccum var. burdickii,Variety,Allium tricoccum var. burdickii,Narrow-leaved Wild Leek,Ail de Burdick,Allium burdickii,G4G5,G4,9/28/1992,11/14/1991,N3?,N3,1/13/2021,1/13/2021,,,,,,,,,Is apparently rare in the eastern part of the range and in the Ozark Plateau region.,"NS(S1?), ON(S1?), QC(S3?)","GS(SNR), IA(SNR), IL(S3?), IN(S4), KY(S3S4), ME(SNR), MI(SNR), MN(SNR), MO(S2), ND(SNR), NE(S2), NH(S1), NJ(SNR), NY(SH), OH(SNR), PA(SNR), SD(SNR), TN(S1S2), TV(SNR), VT(SH), WI(SNR), WV(SNR)"
138691,2-138691,223046,PMLIL022E0,Vascular Plant,Monocots,Allium tricoccum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","Kartesz (1994, 1999) excludes Allium burdickii, sometimes treated as a subspecies of A. tricoccum (as in FNA 2002). Allium tuberosum is listed as a synonym of A. tricoccum by Morton and Venn (1990), stating that the Ontario report needs confirmation. Kartesz (1999) and FNA (2002) treat A. tuberosum as a distinct exotic. This species is the ""wild ramps"" of Appalachian folklore.",Small White Leek,Ail des bois,Allium tricoccum var. tricoccum,Variety,Allium tricoccum var. tricoccum,Wild Leek,Ail des bois,Allium tricoccum,G5,G5,2/9/1984,8/6/2015,N4,N4,12/19/2017,12/19/2017,,,,,,,,,,"MB(SNA), NB(S2), NS(S1), ON(S4), QC(S3)","AL(S1), CT(SNR), DC(SNR), DE(S3), GA(S3?), GS(P3P4), IA(S4), IL(S3?), IN(S4), KY(S4), MA(SNR), MD(SNR), ME(S3), MI(SNR), MN(SNR), MO(SNR), NC(S4), ND(S3), NE(SNR), NH(SNR), NJ(S4), NY(S5), OH(SNR), OK(SNR), PA(SNR), RI(S1), SD(SNR), TN(S1S2), TV(SNR), VA(S5), VT(S4S5), WI(SNR), WV(S4)"
149029,2-149029,242047,PDBET01080,Vascular Plant,Dicots,Alnus viridis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",The name Alnus alnobetula was found to have priority over Alnus viridis (Chery 2015 cited by Weakley 2020).,Green Alder,Aulne vert,Alnus alnobetula,Species,Alnus alnobetula,Green Alder,Aulne vert,Alnus viridis,G5,G5,9/19/1983,9/23/2015,N5,N5,2/7/2010,9/5/2017,,,,,,,,,,"AB(S5), BC(S5), LB(S5), MB(S5), NB(S5), NF(S5), NS(S5), NT(SNR), NU(S4), ON(S5), PE(S5), QC(SNR), SK(S5), YT(S5)","AK(SNR), CA(SNR), ID(SNR), MA(SNR), ME(SNR), MI(SNR), MN(SNR), MT(S5), NC(SNR), NH(SNR), NY(SNR), OR(SNR), PA(S1), TN(SNR), TV(SNR), VT(S3), WA(SNR), WI(SNR), WY(SNR)"
816772,2-816772,816786,PDBET01083,Vascular Plant,Dicots,Alnus viridis ssp. crispa,Standard,Subspecies,B99KAR01HQUS,"Kartesz, J.T. 1999. A synonymized checklist and atlas with biological attributes for the vascular flora of the United States, Canada, and Greenland. First edition. In: Kartesz, J.T., and C.A. Meacham. Synthesis of the North American Flora, Version 1.0. North Carolina Botanical Garden, Chapel Hill, N.C.","This concept for Alnus viridis ssp. crispa follows Kartesz's 1999 treatment that splits out Alnus viridis ssp. fruticosa as a distinct concept. Therefore, this new concept is narrower than Alnus viridis ssp. crispa as treated in Kartesz 1994.",Mountain Alder,Aulne crispé,"Alnus alnobetula ssp. crispa, Alnus crispa",Subspecies,Alnus alnobetula ssp. crispa,American Green Alder,Aulne crispé,Alnus viridis ssp. crispa,G5T5,T5,9/23/2015,9/23/2015,N5,N5,2/7/2010,11/22/2019,,,,,,,,,,"AB(S4S5), BC(S4), LB(S5), MB(S5), NB(S5), NF(S5), NS(S5), NU(SU), ON(S5), PE(S5), QC(S5), SK(S4)","MA(S2), ME(SNR), MI(SNR), MN(SNR), NC(S1), NH(SNR), NY(S3), PA(S1), TN(S1), TV(SNR), VT(S3), WI(SNR), WY(SNR)"
131674,2-131674,195849,PDBET01082,Vascular Plant,Dicots,Alnus viridis ssp. sinuata,Standard,Subspecies,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Sitka Alder,Aulne de Sitka,"Alnus alnobetula ssp. sinuata, Alnus crispa ssp. sinuata, Alnus viridis var. sinuata",Subspecies,Alnus alnobetula ssp. sinuata,Sitka Alder,Aulne de Sitka,"Alnus crispa ssp. sinuata, Alnus viridis ssp. sinuata, Alnus viridis var. sinuata",G5T5,T5,3/2/1995,9/23/2015,N5,N5,2/7/2010,9/23/2015,,,,,,,,,,"AB(S4S5), BC(S5), NT(SNR), YT(S4)","AK(SNR), CA(SNR), ID(SNR), MT(SNR), OR(SNR), WA(SNR), WY(S2)"
161464,2-161464,247449,PDBET01020,Vascular Plant,Dicots,Alnus incana,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Speckled Alder,Aulne blanc,,Species,Alnus incana,Grey Alder,Aulne blanc,,G5,G5,11/3/1983,9/23/2015,N5,N5,2/7/2010,9/5/2017,,,,,,,,,,"AB(S5), BC(S5), LB(S4S5), MB(S5), NB(S5), NF(S5), NS(S5), NT(SNR), NU(SU), ON(S5), PE(S5), QC(SNR), SK(S5), YT(S5)","AK(SNR), AZ(SNR), CA(SNR), CO(SNR), CT(SNR), IA(SNR), ID(SNR), IL(SNR), IN(S3?), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MT(S4S5), ND(SNR), NH(SNR), NJ(SNR), NM(SNR), NN(SNR), NV(SNR), NY(SNR), OH(SNR), OR(SNR), PA(S5), RI(SNR), UT(SNR), VA(S2), VT(SNR), WA(SNR), WI(SNR), WV(S4), WY(S3)"
129959,2-129959,201226,PDBET01021,Vascular Plant,Dicots,Alnus incana ssp. rugosa,Standard,Subspecies,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Speckled Alder,Aulne rugueux,"Alnus rugosa, Alnus rugosa var. americana",Subspecies,Alnus incana ssp. rugosa,Speckled Alder,Aulne rugueux,"Alnus incana var. americana, Alnus rugosa, Alnus rugosa var. americana",G5T5,T5,5/16/1991,9/23/2015,N5,N5,2/7/2010,12/19/2017,,,,,,,,,"Widespread, forming dense thickets.","LB(S4S5), MB(S5), NB(S5), NF(S5), NS(S5), NU(SU), ON(S5), PE(S5), QC(S5), SK(S4)","CT(SNR), IA(S3), IL(S1), IN(S3?), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), ND(SNR), NH(SNR), NJ(S3S4), NY(S5), OH(SNR), PA(S5), RI(SNR), VA(S2), VT(SNR), WI(SNR), WV(S4)"
136265,2-136265,214402,PDBET01060,Vascular Plant,Dicots,Alnus rubra,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Red Alder,Aulne rouge,,Species,Alnus rubra,Red Alder,Aulne rouge,,G5,G5,2/9/1984,9/23/2015,N5,N5,3/8/2014,10/25/2017,,,,,,,,,,BC(S5),"AK(SNR), CA(SNR), ID(SNR), MT(S2S3), OR(SNR), WA(SNR)"
